d,ell,m,alpha,beta,flavors_at_source,Norm,Re,Im,confidence_level
8,4,3,mu,e,"(1/3,2/3,0)",,2.1495641482479618e-45,,99
8,4,3,mu,e,"(1,0,0)",,,,99
8,4,3,mu,e,"(0,1,0)",,,,99
8,4,3,mu,mu,agnostic,,2.1494110613568422e-45,,99
8,4,3,mu,mu,"(1/3,2/3,0)",,,2.1492412734649824e-45,99
8,4,3,mu,mu,"(1,0,0)",,2.1500341865971038e-45,,99
8,4,3,mu,mu,"(0,1,0)",2.833487074805856e-45,2.145342697232737e-45,2.1376756466582014e-45,99
8,4,3,mu,tau,agnostic,,,,99
8,4,3,mu,tau,"(1/3,2/3,0)",,2.1499038904974458e-45,,99
8,4,3,mu,tau,"(1,0,0)",2.646348036874347e-45,2.1113065312304717e-45,2.1372902980110605e-45,99
8,4,3,mu,tau,"(0,1,0)",,,2.1490192777326992e-45,99
8,4,3,tau,e,agnostic,,,,99
8,4,3,tau,e,"(1/3,2/3,0)",2.953360872585995e-45,2.1489066964795962e-45,2.1477507451940692e-45,99
8,4,3,tau,e,"(1,0,0)",,2.1467884593934598e-45,,99
8,4,3,tau,e,"(0,1,0)",2.7745178287767766e-45,2.135711649096002e-45,2.1407482324747702e-45,99
8,4,3,tau,mu,agnostic,2.912880108399038e-45,2.1475244052415882e-45,2.149520807120166e-45,99
8,4,3,tau,mu,"(1/3,2/3,0)",,,,99
8,4,3,tau,mu,"(1,0,0)",2.6321823317771985e-45,2.125382376713165e-45,2.1406554904613476e-45,99
8,4,3,tau,mu,"(0,1,0)",2.9109246623865903e-45,2.1497585472753892e-45,2.1473088503671346e-45,99
8,4,3,tau,tau,agnostic,,,2.1492503750339058e-45,99
8,4,3,tau,tau,"(1/3,2/3,0)",,,,99
8,4,3,tau,tau,"(1,0,0)",,2.1405704257257725e-45,,99
8,4,3,tau,tau,"(0,1,0)",2.932364342448945e-45,2.149496265411991e-45,2.147950109585918e-45,99
8,4,4,e,e,agnostic,,,2.148082182737292e-45,99
8,4,4,e,e,"(1/3,2/3,0)",,2.149230068530493e-45,,99
8,4,4,e,e,"(1,0,0)",2.8430373809849373e-45,2.1383615123793878e-45,2.1459747510948253e-45,99
8,4,4,e,e,"(0,1,0)",,2.1478406164226632e-45,,99
8,4,4,e,mu,agnostic,,,2.140301561475106e-45,99
8,4,4,e,mu,"(1/3,2/3,0)",,,,99
8,4,4,e,mu,"(1,0,0)",,,2.1485225242721832e-45,99
8,4,4,e,mu,"(0,1,0)",,2.1483048448446342e-45,,99
8,4,4,e,tau,agnostic,,,2.1498395351196564e-45,99
8,4,4,e,tau,"(1/3,2/3,0)",,,,99
8,4,4,e,tau,"(1,0,0)",,,,99
8,4,4,e,tau,"(0,1,0)",2.728920868228256e-45,2.1414197168360522e-45,2.1431493284065242e-45,99
8,4,4,mu,e,agnostic,2.908553672210294e-45,2.1493358735349413e-45,2.1473965611685597e-45,99
8,4,4,mu,e,"(1/3,2/3,0)",2.930886605782083e-45,2.1483085302058466e-45,2.14976450212499e-45,99
8,4,4,mu,e,"(1,0,0)",2.8963200650944544e-45,2.149192861489186e-45,2.1501187412552992e-45,99
8,4,4,mu,e,"(0,1,0)",,,2.1445897036808904e-45,99
8,4,4,mu,mu,agnostic,2.916042430449677e-45,2.1494782349516993e-45,2.149922251077769e-45,99
8,4,4,mu,mu,"(1/3,2/3,0)",,,,99
8,4,4,mu,mu,"(1,0,0)",2.90083101068559e-45,2.1499959032480772e-45,2.144196276489373e-45,99
8,4,4,mu,mu,"(0,1,0)",2.7023118144882175e-45,2.140863025961171e-45,2.1273460722257663e-45,99
8,4,4,mu,tau,agnostic,,2.1480344593130017e-45,,99
8,4,4,mu,tau,"(1/3,2/3,0)",,,,99
8,4,4,mu,tau,"(1,0,0)",2.7693325288300065e-45,2.14415866477366e-45,2.1328910410709064e-45,99
8,4,4,mu,tau,"(0,1,0)",2.87685250491538e-45,2.147647589624195e-45,2.149175332341295e-45,99
8,4,4,tau,e,agnostic,,,,99
8,4,4,tau,e,"(1/3,2/3,0)",,2.1460102890096345e-45,,99
8,4,4,tau,e,"(1,0,0)",,,,99
8,4,4,tau,e,"(0,1,0)",2.802493725221305e-45,2.1406501406044504e-45,2.1343185664368602e-45,99
8,4,4,tau,mu,agnostic,,,2.1488412397397357e-45,99
8,4,4,tau,mu,"(1/3,2/3,0)",,,2.146557005759928e-45,99
8,4,4,tau,mu,"(1,0,0)",2.733618802429533e-45,2.1333259302963832e-45,2.144094945582001e-45,99
8,4,4,tau,mu,"(0,1,0)",,2.1453845097085817e-45,,99
8,4,4,tau,tau,agnostic,,,,99
8,4,4,tau,tau,"(1/3,2/3,0)",,,,99
8,4,4,tau,tau,"(1,0,0)",2.8792130348273134e-45,2.144708639952965e-45,2.1456156034793414e-45,99
8,4,4,tau,tau,"(0,1,0)",,2.1476609704184496e-45,,99
8,5,0,e,e,agnostic,,,,99
8,5,0,e,e,"(1/3,2/3,0)",,,,99
8,5,0,e,e,"(1,0,0)",,,,99
8,5,0,e,e,"(0,1,0)",,,,99
8,5,0,e,mu,agnostic,,,,99
8,5,0,e,mu,"(1/3,2/3,0)",,,,99
8,5,0,e,mu,"(1,0,0)",,,,99
8,5,0,e,mu,"(0,1,0)",,,,99
8,5,0,e,tau,agnostic,2.9510138100481023e-45,2.1467701657388158e-45,2.149006632055704e-45,99
8,5,0,e,tau,"(1/3,2/3,0)",,,2.1464345146062192e-45,99
8,5,0,e,tau,"(1,0,0)",,,,99
8,5,0,e,tau,"(0,1,0)",2.8773440641033064e-45,2.148313301088706e-45,2.1459698305675024e-45,99
8,5,0,mu,e,agnostic,,,,99
8,5,0,mu,e,"(1/3,2/3,0)",,,2.1426453451177186e-45,99
8,5,0,mu,e,"(1,0,0)",,,,99
8,5,0,mu,e,"(0,1,0)",,,,99
8,5,0,mu,mu,agnostic,2.149589872378884e-45,2.149589872378884e-45,,99
8,5,0,mu,mu,"(1/3,2/3,0)",2.149581562206218e-45,2.149581562206218e-45,,99
8,5,0,mu,mu,"(1,0,0)",2.121412052467672e-45,2.121412052467672e-45,,99
8,5,0,mu,mu,"(0,1,0)",2.0888428614982592e-45,2.0888428614982592e-45,,99
8,5,0,mu,tau,agnostic,,2.146275226794488e-45,2.146275226794488e-45,99
8,5,0,mu,tau,"(1/3,2/3,0)",,2.146275226794488e-45,2.146275226794488e-45,99
8,5,0,mu,tau,"(1,0,0)",2.758601376800342e-45,2.146058840754199e-45,2.026624262313428e-45,99
8,5,0,mu,tau,"(0,1,0)",,2.146275226794488e-45,2.1469535831953362e-45,99
8,5,0,tau,e,agnostic,2.9510138100481023e-45,2.1467701657388158e-45,2.149006632055704e-45,99
8,5,0,tau,e,"(1/3,2/3,0)",2.913430827386149e-45,2.1488012425133986e-45,2.149713918560329e-45,99
8,5,0,tau,e,"(1,0,0)",2.9510138100481023e-45,2.1467701657388158e-45,2.149006632055704e-45,99
8,5,0,tau,e,"(0,1,0)",2.816821837258013e-45,2.1459142839363996e-45,2.1445405910361292e-45,99
8,5,0,tau,mu,agnostic,,2.146275226794488e-45,2.146275226794488e-45,99
8,5,0,tau,mu,"(1/3,2/3,0)",,2.146275226794488e-45,2.146275226794488e-45,99
8,5,0,tau,mu,"(1,0,0)",2.7964399980100918e-45,2.1485096135681762e-45,2.028860331657201e-45,99
8,5,0,tau,mu,"(0,1,0)",,2.146275226794488e-45,2.1474480672678646e-45,99
8,5,0,tau,tau,agnostic,2.1416744619216288e-45,2.1416744619216288e-45,,99
8,5,0,tau,tau,"(1/3,2/3,0)",2.1494925052607332e-45,2.1494925052607332e-45,,99
8,5,0,tau,tau,"(1,0,0)",2.0741663388722746e-45,2.0741663388722746e-45,,99
